signal_id,ticker_symbol,signal_date,reasoning_summary,proof_segments_text,show_segment_heuristic,section_raw
f81873e4-4f90-4517-8fda-cbfae61e9dbb,LOGI,2024-05-07,Strong adaptation to hybrid work and AI enhancements.,"a stock that we've liked, by the way, for a very long time. / And it's not disappointed us",Mid-Show/Interview,
0ce8897d-47b0-4462-bd07-568390498068,LOGI,2021-07-27,"66% sales growth, strength across categories including gaming and video collaboration.","Just another great quarter from Bracken Darrell. / If you choose to look at a stock, watch it be down and then foment a reason to sell it, I think you're on the wrong side of the trade.",Late Show/Closing,
e343e43a-62ec-4b84-8acb-758e2228e288,LOGI,2018-08-07,Strong growth in gaming and innovation suggests further gains ahead.,Stock's up more than 30% for the year. And you know what? It's so clearly not done when you look at this stuff.,Mid-Show/Interview,
238e54c9-11c8-4620-9251-30ed9b94c2b3,LPX,2021-06-21,Disagrees with falling earnings judgment; stick with LPX despite chart.,I want to stick with Louisiana Pacific.,Lightning Round,Lightning Round
de1972a4-864a-4b38-8caa-690741473a7c,LOW,2022-05-06,Strong leadership and upcoming gardening season to drive next quarter.,"I don't care whether you bought it at 350 or 150 or 200. I care about where it's going, not where it came from. This may not be the best quarter for Lowe's, but it's the next quarter that matters because it's planting and gardening season. I believe in Marvin Ellison. I don't care where you bought it. I like Lowe's. Don't be aggressive a- but buy more.",Mid-Show/Interview,
12b06177-3bf2-4cf6-9328-24c90e821666,LOW,2024-09-11,"Strong leadership under Robin Olson, comparable to preferred Home Depot.","Well, th- oh, this is a great question, Margie, because it's true. I happen to like them both. I think Robin Olson's doing a great job at Lowes. I had seen Home Depot dip, so I decided to buy it now. We bought some more when it was down seven today. / You love it? I know, it's- ... crabs, crab central. Yeah. I have stock in Lowes, and I've made 52% profit. I know that you prefer Home Depot. So should I dip or should I consider putting this in?",Lightning Round,Lightning Round
d38ebc10-b8c5-4770-b62b-e1c328b51f59,LOW,2019-11-15,"Believes in ongoing improvements under CEO, with cleaner stores and better service.","Lowe's, ca- bit of a work in progress. Where'd I get that from? Marvin Ellison, the man at the helm, he tells me it's a work in progress. I believe in the work, and I think he's doing a great job. The stores are w- You should go to the stores. Go- Try to go to one, uh, that you haven't been to in, uh, a long time. It is so much more clean and the help- y- you know, the people are much more helpful.",Monologue/Top of Show,
1ec8054e-c9b4-4702-aa34-6d1d79d3e97d,LOW,2018-01-17,Benefits from consumer wallet opening.,"I don't think either has peaked, although I think a pullback, even an intraday one like we had yesterday, is now worth waiting for.",Mid-Show/Interview,
702b1c00-4e26-46ba-8d24-2851935f605e,LOW,2020-04-28,Consumers desperate for real shopping will drive demand when economy reopens.,"It's why people will keep buying the stocks of Lowe's and Home Depot, and should.",Monologue/Top of Show,
34b853cb-2283-477f-9cf7-8ce2ffd9e54f,LOW,2022-03-18,Positive outlook tied to gardening season and consumer spending.,"Uh, by the way, I still like Lowe's really much.",Monologue/Top of Show,
f971ada6-f5c2-464c-ba35-01163b301681,LOW,2021-07-15,"Remarkable turnaround under new leadership, stores performing sensationally.","You know, I can never tell people to sell Lowe's since Marv Ellison took over. It's a remarkable transformation. You can see it at your Lowe's. I can- I have three different Lowe's that I go to, and they are just sensational.",Mid-Show/Interview,
f2c6d40d-9252-4153-b740-dbe513cc80f8,LOW,2024-04-03,Strong leadership; seasonal gardening period ahead.,"No, no, no, no, no. Marvin Nelson is doing a good job. Both the, both stocks have been coming down. People feel that maybe the do-it-yourself guy has stayed away. That's not right. You don't want to sell this stock into what is basically the Christmas period, which is gardening. I do not want you to sell Lowes right here.",Lightning Round,Lightning Round
2c344d27-9480-4f81-9b01-9f2e3a8cc2dc,LULU,2020-09-22,Lululemon benefits from COVID comeback as consumers favor home/workout apparel.,"When I looked like, when it looked like we had con- COVID contained, LULU's stock started to get hammered. But now that the virus is making a comeback, so is Lululemon, up six percent today. I recommended it last week. I stand by my recommendation.",Monologue/Top of Show,
f8133990-bf05-4f23-a4aa-a8906e3b439c,LULU,2020-10-08,Parts of apparel doing well amid trends.,"Now, everyone knows that lululemon's doing well, right? Nike.",Monologue/Top of Show,
540a0246-8c87-4e1a-bffb-125fb65f407c,LULU,2020-06-30,Captured at-home wear zeitgeist and entered home fitness.,"Seventh, speaking of retail, oh, my God, is this Lululemon's moment or what? / And with COVID spreading like wildfire, sadly, I bet these keep climbing or I wouldn't have picked them.",Monologue/Top of Show,
52f808e8-9d53-452f-a36d-ff407621c9c2,LULU,2019-07-09,Unbelievable business model with strong same-store sales growth and positive chart.,"I think Lululemon has an unbelievable business model, is very charmed, and I think it's got more to run.",Off the Charts,Off the Charts
53c9534f-7785-40df-a013-8ca45c16027b,LULU,2018-02-07,Stock resilience suggests potential acquisition or better-than-expected numbers amid turbulent market.,"The action in this stock, Betsy, tells me that either someone's going to acquire it or the numbers are much better than expected. / Lulu should not have been up. Something's going on. The company ain't telling us.",Mid-Show/Interview,
25347447-7eb9-424f-b3b7-4b8384b210d2,LULU,2020-09-16,"Best of breed in apparel, down too much from highs amid sector recovery.","I prefer to stick with the tried and true and best of breed, like Lululemon, which is down too much from its high.",Monologue/Top of Show,
7c9cfe6b-11cc-463f-a577-fcfaa611765c,LULU,2019-03-22,Strongest momentum among apparel peers despite recent downgrade.,I think Lululemon has the best momentum in the group.,Monologue/Top of Show,
21e58753-dbe8-45b4-a0d1-484fcb12ce43,LULU,2023-01-05,Strong brand and leadership for long-term growth despite high PE.,"However, I think if you own this stock for three to five years, I think you're gonna do really terrifically in it.",Mid-Show/Interview,
39fd25aa-c392-458a-8a92-fa71b37c65be,LULU,2023-03-29,Shorts squeezed despite high valuation.,"They gun for expensive retailers like Lululemon, and they are gaffed for 40 points or 12%. / these were all great shorts in theory... unwittingly issuing invitations... to their own funerals.",Monologue/Top of Show,
1579b54f-9586-4436-9963-da32dd0b26b8,LULU,2018-10-24,Terrific quarter expected with upgrade; retail sector positive.,"Lululemon I think is gonna have a terrific quarter. We actually got an upgrade today. I think it was right, and I actually believe it, or not, retail is going to be good. I think you'll do okay in Lulu.",Lightning Round,Lightning Round
aa49c7ff-5b56-44bc-9bef-49743af3634a,LULU,2020-04-23,Resilient in retail amid storm; institutional shift to it.,"Lululemon is one of the few that you can own. As a matter of fact, what happens is that all the people who have to own a apparel stock, they're shifting out of every other apparel stock and going into Nike or Lulu.",Lightning Round,Lightning Round
9d9f3e38-6d88-47ad-b6f5-ca1f7e97ffa3,LYFT,2019-03-29,"Lyft trades at a bargain multiple compared to peers like Shopify and Twilio despite faster growth, and its duopoly with Uber should prevent price wars and enable future price increases.","So what do you do now if you own Lyft? You know what? I'm gonna make a case for owning it here at 78. / Depending on the estimates you use, Lyft is currently selling for somewhere between 4.6 to 6.9 times next year's sales. Let's use the conservative numbers and assume Lyft's revenues growth slows from 103%, which was stellar last year. Let's say you cut it in half, 50% this year, 25% next year. Giving you the 6.9 times, uh, this year's sales number, that's a total bargain. Yes, compared to other high-flyers. / Yet Lyft has a faster growth rate than both of them. And again, I like Twilio and I like Shopify and I think they should be bought. / Now, look, I would obviously like Lyft, uh, down five dollars from here, but, uh, don't let the valuation scare you is what I'm saying. What matters is that Lyft and Uber have carved this industry up between them with a 60/40% split. It's hard to imagine a duopoly producing a savage price war, isn't it? If anything, I can see them raising prices once they're entrenched, which is why I like Lyft as an investment.",Monologue/Top of Show,
647762d9-be8e-4ce4-a18e-69772909ff18,LYFT,2019-12-19,Path to profitability and reasonable valuation intact.,"Until something goes wrong or the stock goes substantially higher, we're gonna stick with Lyft.",Mid-Show/Interview,
4e718bd4-15ea-46d2-a4f1-a1d75638eefe,LYFT,2023-04-24,"New CEO's layoffs show toughness, potential turnaround in two quarters.","Uh, okay. Uh, John Risher is a tough guy. John David Risher. And I'll tell you something about him. The first thing he did was announce big layoffs, and that is directly about what I'm talking about. This man came in and he is t- he's bitten the bullet, and that makes me inclined to think that maybe he's got something, something that can work. But let's do two quarters before we say. / My question tonight is on Lyft. It's been in, down in the doldrums, but it looks like it's getting a new CEO, bringing somebody over from Amazon. Do you think I should hold it and let it turn around, or what are your thoughts?",Monologue/Top of Show,
f8eae43f-6af6-419e-9df1-b700796bbcd3,LYB,2023-06-08,Inexpensive stock suitable for long-term ownership.,I have LyondellBasell Industries. L-Y-B. Very inexpensive stock. I like it. I think you can own it for the long term.,Lightning Round,Lightning Round
0c5b1f3a-a1c8-491e-9122-64c170bc75a0,MTB,2023-05-01,"Superior to peers, 4% yield at current price.","Okay, M&T Bank really has been suffering from this home run from other banks that aren't nearly as good as M&T. I think with a 4% yield in the stock here at $120, I think it's a, let's say, a good stock.",Lightning Round,Lightning Round
