sequence_id,ticker,start_date,end_date,total_signals,kept_signals,has_cramer_owns,has_hold_recommendation,first_hold_date,end_reason,entry_alpha,entry_price,gics_sector,vix_at_entry
3390,NTAP,2024-10-28,2024-10-28,1,1,False,True,,gap_expired,-0.19417095,117.629464014,Technology,19.8
3391,NTNX,2018-03-05,2018-03-15,2,2,False,False,,gap_expired,-0.200535747,42.36,Technology,18.73
3392,NTNX,2018-07-31,2018-10-12,5,4,False,False,,gap_expired,-0.654333249,49.42,Technology,12.83
3393,NTNX,2019-03-19,2019-05-14,2,1,False,False,,gap_expired,-0.504484619,39.03,Technology,13.56
3394,NTNX,2019-08-01,2019-09-23,2,2,False,True,,gap_expired,-0.097364773,21.88,Technology,17.87
3395,NTNX,2021-03-05,2021-03-05,1,1,False,False,,gap_expired,-0.246670328,26.95,Technology,24.66
3396,NTNX,2024-05-06,2024-05-06,1,1,False,False,,gap_expired,0.053972173,64.84,Technology,13.49
3397,NTR,2022-08-25,2022-08-25,1,1,False,False,,gap_expired,-0.443099485,89.546142646,Basic Materials,21.78
3398,NTRA,2020-01-06,2020-01-06,1,1,False,True,,gap_expired,1.909320581,33.43,Healthcare,13.85
3399,NTRA,2021-04-26,2021-04-26,1,1,False,False,,gap_expired,-0.687662367,116.52,Healthcare,17.64
3400,NU,2023-02-02,2023-02-02,1,1,False,False,,gap_expired,0.131146891,4.8,Financial Services,18.73
3401,NU,2023-12-21,2024-01-08,2,1,False,False,,gap_expired,-0.028247585,8.25,Financial Services,13.65
3402,NU,2024-11-20,2024-11-20,1,1,False,False,,gap_expired,0.085849719,13.425,Financial Services,17.16
3403,NUE,2018-01-24,2020-06-16,44,15,True,True,2018-01-24,gap_expired,-0.024371816,58.706464438,Basic Materials,11.47
3404,NUE,2020-10-19,2024-11-06,82,33,True,True,2020-11-06,gap_expired,0.83896881,45.333626069,Basic Materials,29.18
3405,NVAX,2020-07-17,2020-07-17,1,1,False,False,,gap_expired,0.024934847,149.49,Healthcare,25.68
3406,NVAX,2020-11-06,2021-02-02,3,3,False,True,,gap_expired,0.488760426,94.53,Healthcare,24.86
3407,NVCR,2018-02-26,2018-02-26,1,1,False,False,,gap_expired,1.518396813,21.15,Healthcare,15.8
3408,NVCR,2018-06-20,2018-06-20,1,1,False,True,,gap_expired,0.774821975,31.2,Healthcare,12.79
3409,NVCR,2018-09-11,2018-09-11,1,1,False,True,,gap_expired,0.684255649,45.4,Healthcare,13.22
3410,NVCR,2019-06-17,2019-12-03,7,6,False,True,,gap_expired,-0.019526073,58.7,Healthcare,15.35
3411,NVCR,2020-09-11,2020-11-03,3,2,False,True,,gap_expired,0.05995917,90.33,Healthcare,26.87
3412,NVCR,2021-04-13,2021-05-03,2,1,False,True,,gap_expired,-0.626265835,183.81,Healthcare,16.65
3413,NVCR,2021-10-08,2021-10-08,1,1,False,True,,gap_expired,-0.122571989,111.08,Healthcare,18.77
3414,NVCR,2022-01-11,2022-01-11,1,1,False,False,,gap_expired,0.465826578,70.96,Healthcare,18.41
3415,NVCR,2022-07-19,2022-07-19,1,1,False,True,,gap_expired,-0.646283414,74.18,Healthcare,24.5
3416,NVDA,2018-02-01,2024-12-30,318,71,True,True,2018-04-26,gap_expired,0.043847044,5.859335832,Technology,13.47
3417,NVGS,2023-05-25,2023-05-25,1,1,False,True,,gap_expired,0.00692928,13.083212069,Energy,19.14
3418,NVO,2019-04-08,2019-04-08,1,1,False,False,,gap_expired,0.21826222,22.825772785,Healthcare,13.18
3419,NVO,2022-12-12,2022-12-12,1,1,False,True,,gap_expired,0.151438884,62.810176816,Healthcare,25.0
3420,NVO,2023-02-24,2023-04-19,2,2,False,True,,gap_expired,0.092376704,68.070529442,Healthcare,21.67
3421,NVO,2023-11-09,2023-12-04,3,1,False,False,,gap_expired,-0.307412966,96.452030824,Healthcare,15.29
3422,NVO,2024-03-08,2024-03-08,1,1,False,False,,gap_expired,-0.518786046,128.381327826,Healthcare,14.74
3423,NVS,2018-01-03,2018-01-31,2,1,False,False,,gap_expired,0.07573831,52.305280783,Healthcare,9.15
3424,NVS,2018-04-06,2018-04-06,1,1,False,True,,gap_expired,0.08708855,51.380234783,Healthcare,21.49
3425,NVS,2019-01-07,2019-01-07,1,1,False,False,,gap_expired,-0.003495166,54.749252393,Healthcare,21.4
3426,NVS,2019-05-21,2019-11-14,7,3,True,False,2019-09-27,gap_expired,0.012008505,61.581264242,Healthcare,14.95
3427,NVS,2023-04-19,2023-04-19,1,1,False,True,,gap_expired,-0.171718363,86.525826031,Healthcare,16.46
3428,NVS,2024-06-12,2024-06-12,1,1,False,False,,gap_expired,0.025990168,102.104040278,Healthcare,12.04
3429,NXPI,2018-07-30,2018-11-01,3,2,False,False,,gap_expired,-0.011840921,84.866284336,Technology,14.26
3430,NXPI,2019-01-07,2019-01-07,1,1,False,False,,gap_expired,0.411469058,68.342376599,Technology,21.4
3431,NXPI,2019-10-28,2019-10-28,1,1,False,False,,gap_expired,0.050167679,103.24625426,Technology,13.11
3432,NXPI,2020-06-04,2020-06-04,1,1,False,False,,gap_expired,0.403940098,105.282101472,Technology,25.81
3433,NXPI,2020-10-08,2020-12-16,3,2,False,True,,gap_expired,0.043559016,130.26032405,Technology,26.36
3434,NXPI,2021-11-01,2021-11-01,1,1,False,False,,gap_expired,-0.090819607,189.935761413,Technology,16.41
3435,NXPI,2022-03-17,2022-05-02,3,1,False,False,,gap_expired,0.056789655,174.55853748,Technology,25.67
3436,NXPI,2023-01-27,2023-01-27,1,1,False,False,,gap_expired,-0.018229004,169.53305573,Technology,18.51
3437,NXPI,2023-07-25,2023-08-23,2,1,False,False,,gap_expired,-0.030691424,208.377426241,Technology,13.86
3438,NXST,2024-09-12,2024-09-12,1,1,False,False,,gap_expired,0.132664641,152.666007466,Communication Services,17.07
3439,NXT,2024-02-12,2024-11-06,11,7,True,True,2024-08-01,gap_expired,-0.442151889,57.59,Technology,13.93
3440,NYT,2018-11-05,2018-11-05,1,1,False,False,,gap_expired,2.4515e-05,24.798050485,Communication Services,19.96
3441,NYT,2019-02-06,2019-02-06,1,1,False,False,,gap_expired,0.021892825,27.829345174,Communication Services,15.38
3442,NYT,2024-07-31,2024-07-31,1,1,False,False,,gap_expired,-0.14925114,53.234211164,Communication Services,16.36
3443,O,2019-03-25,2019-03-25,1,1,False,True,,gap_expired,-0.126142143,50.873314698,Real Estate,16.33
3444,O,2021-11-12,2021-11-12,1,1,False,False,,gap_expired,0.084302796,57.203245629,Real Estate,16.29
3445,O,2022-06-06,2022-06-06,1,1,False,False,,gap_expired,-0.113877261,54.840038601,Real Estate,25.07
3446,O,2022-08-11,2022-09-14,3,2,False,False,,gap_expired,-0.254604008,61.410487982,Real Estate,20.2
3447,O,2022-12-21,2023-03-10,3,2,False,True,,gap_expired,-0.309879565,53.759967679,Real Estate,20.07
3448,O,2023-05-24,2023-06-08,2,1,False,True,,gap_expired,-0.377310907,50.911071433,Real Estate,20.03
3449,O,2023-08-17,2023-08-17,1,1,False,True,,gap_expired,-0.17244724,49.107499312,Real Estate,17.89
3450,O,2023-11-02,2024-02-21,7,2,False,True,,gap_expired,-0.126944168,44.84653183,Real Estate,15.66
3451,O,2024-08-12,2024-09-05,2,1,False,True,,gap_expired,-0.198035647,55.974896557,Real Estate,20.71
3452,O,2024-11-13,2024-11-13,1,1,False,False,,gap_expired,-0.051189967,52.979401224,Real Estate,14.02
3453,OBE,2024-06-04,2024-06-04,1,1,False,True,,gap_expired,-0.385003376,7.06,Energy,13.16
3454,OC,2018-09-14,2018-09-14,1,1,False,True,,gap_expired,-0.025515437,52.763092957,Industrials,12.07
3455,OC,2024-08-26,2024-08-26,1,1,False,False,,gap_expired,-0.268218968,164.968088661,Industrials,16.15
3456,OCGN,2021-04-06,2021-04-06,1,1,False,False,,gap_expired,0.008986591,6.4,Healthcare,18.12
3457,OCSL,2023-09-11,2023-09-11,1,1,False,False,,gap_expired,-0.368901403,15.116576703,Financial Services,13.8
3458,ODD,2023-07-25,2023-07-25,1,1,False,False,,gap_expired,-0.385377135,50.16,Consumer Defensive,13.86
3459,ODD,2023-12-19,2023-12-19,1,1,False,True,,gap_expired,-0.331200624,46.95,Consumer Defensive,12.53
3460,ODD,2024-03-05,2024-03-05,1,1,False,False,,gap_expired,-0.089907957,41.5,Consumer Defensive,14.46
3461,ODFL,2018-01-09,2018-01-09,1,1,False,True,,gap_expired,-0.039986812,44.659317478,Industrials,10.08
3462,OGN,2023-01-25,2023-01-25,1,1,False,False,,gap_expired,-0.223385113,26.419244737,Healthcare,19.08
3463,OGN,2024-07-29,2024-07-29,1,1,False,True,,gap_expired,-0.695827935,21.255175125,Healthcare,16.6
3464,OGS,2018-10-11,2018-10-11,1,1,False,True,,gap_expired,0.06402106,64.86853545,Utilities,24.98
3465,OHI,2022-03-17,2022-03-17,1,1,False,False,,gap_expired,0.098918281,20.79305217,Real Estate,25.67
3466,OKE,2018-09-12,2018-09-12,1,1,False,False,,gap_expired,0.175158582,40.207507926,Energy,13.14
3467,OKE,2018-11-28,2018-11-28,1,1,False,False,,gap_expired,0.054789898,38.475140775,Energy,18.49
3468,OKE,2019-11-04,2019-11-04,1,1,False,False,,gap_expired,-0.514685775,47.7367625,Energy,12.83
3469,OKE,2020-03-11,2020-03-11,1,1,False,True,,gap_expired,-0.047810561,21.544144034,Energy,53.9
3470,OKE,2021-05-18,2021-06-10,2,1,False,False,,gap_expired,0.326971365,40.62291674,Energy,21.34
3471,OKE,2022-06-14,2022-07-07,2,1,False,True,,gap_expired,-0.117594948,49.347622513,Energy,32.69
3472,OKE,2022-09-27,2022-09-27,1,1,False,False,,gap_expired,0.116950337,42.641028337,Energy,32.6
3473,OKE,2023-04-19,2023-05-15,2,2,False,False,,gap_expired,0.060816536,55.928486629,Energy,16.46
3474,OKE,2023-08-08,2024-10-10,15,6,True,True,2024-03-08,gap_expired,0.185977868,56.740855497,Energy,15.99
3475,OKTA,2018-04-13,2018-04-13,1,1,False,False,,gap_expired,1.184075187,41.11,Technology,17.41
3476,OKTA,2018-06-15,2018-06-15,1,1,False,False,,gap_expired,1.359187712,54.29,Technology,11.98
3477,OKTA,2018-09-12,2021-05-26,40,18,True,True,2019-07-09,gap_expired,0.333038232,74.81,Technology,13.14
3478,OKTA,2021-10-13,2021-11-17,2,1,False,True,,gap_expired,-0.631126464,251.0,Technology,18.64
3479,OKTA,2022-04-19,2022-06-08,2,2,True,True,2022-06-08,gap_expired,-0.430083276,149.57,Technology,21.37
3480,OKTA,2023-03-16,2023-03-16,1,1,False,False,,gap_expired,-0.092715202,85.12,Technology,22.99
3481,OKTA,2024-03-22,2024-05-01,2,2,False,True,,gap_expired,-0.388053095,105.62,Technology,13.06
3482,OKTA,2024-09-20,2024-09-20,1,1,False,False,,gap_expired,-0.051372154,76.07,Technology,16.15
3483,OKTA,2024-12-04,2024-12-04,1,1,False,False,,gap_expired,-0.131717049,87.265,Technology,13.45
3484,OLED,2018-01-24,2018-01-24,1,1,False,False,,gap_expired,-0.44207624,172.178386974,Technology,11.47
3485,OLED,2024-11-08,2024-11-08,1,1,False,False,,gap_expired,-0.474261853,176.724577796,Technology,14.94
3486,OLLI,2018-03-29,2018-03-29,1,1,False,False,,gap_expired,0.300315676,60.1,Consumer Defensive,19.97
3487,OLLI,2018-12-06,2018-12-06,1,1,False,False,,gap_expired,-0.370764233,73.7,Consumer Defensive,21.19
3488,OLLI,2019-03-14,2019-04-08,3,2,True,True,2019-03-14,gap_expired,-0.387391697,80.49,Consumer Defensive,13.5
3489,OLLI,2020-02-13,2020-04-08,2,1,False,False,,gap_expired,0.499309056,56.34,Consumer Defensive,14.15
3490,OLLI,2021-01-13,2021-01-13,1,1,False,False,,gap_expired,-0.725838287,92.41,Consumer Defensive,22.21
3491,OLLI,2022-01-26,2022-01-26,1,1,False,False,,gap_expired,0.252561292,45.25,Consumer Defensive,31.96
3492,OLLI,2022-12-02,2022-12-20,2,2,False,False,,gap_expired,0.120733014,60.4,Consumer Defensive,19.06
3493,OLLI,2024-06-25,2024-06-26,2,1,False,False,,gap_expired,0.190562437,98.26,Consumer Defensive,12.84
3494,OLLI,2024-12-06,2024-12-11,2,2,False,True,,gap_expired,-0.007400333,101.86,Consumer Defensive,12.77
3495,OLN,2020-11-30,2020-11-30,1,1,False,False,,gap_expired,1.078444851,20.495107086,Basic Materials,20.57
3496,OMC,2020-03-30,2020-03-30,1,1,False,False,,gap_expired,-0.140526791,44.705585187,Communication Services,57.08
3497,OMF,2024-05-02,2024-05-02,1,1,False,False,,gap_expired,-0.115829271,44.903017057,Financial Services,14.68
3498,OMI,2020-01-27,2020-04-20,3,3,False,False,,gap_expired,2.774418771,6.830022855,Healthcare,18.23
3499,OMI,2020-08-11,2020-08-11,1,1,False,False,,gap_expired,1.203496385,15.52220613,Healthcare,24.03
3500,OMI,2020-10-13,2020-10-13,1,1,False,True,,gap_expired,-0.025153192,25.991061876,Healthcare,26.07
3501,OMI,2024-04-05,2024-05-14,2,2,False,False,,gap_expired,-0.796016277,27.17,Healthcare,16.03
3502,ON,2018-03-23,2018-03-23,1,1,False,False,,gap_expired,-0.287534226,25.7,Technology,24.87
3503,ON,2019-04-03,2019-04-03,1,1,False,False,,gap_expired,-0.390327381,22.2,Technology,13.74
3504,ON,2020-12-21,2020-12-21,1,1,False,True,,gap_expired,0.765198962,31.93,Technology,25.16
3505,ON,2021-02-22,2021-02-22,1,1,False,False,,gap_expired,0.35006834,39.441,Technology,23.45
3506,ON,2021-07-29,2021-08-05,2,2,False,True,,gap_expired,0.723902644,38.0,Technology,17.7
3507,ON,2021-11-01,2021-12-02,2,2,False,False,,gap_expired,0.246905253,55.98,Technology,16.41
3508,ON,2022-05-02,2022-05-02,1,1,False,False,,gap_expired,0.406584276,55.62,Technology,32.34
3509,ON,2023-05-17,2023-05-17,1,1,False,True,,gap_expired,-0.432340609,86.0,Technology,16.87
3510,ON,2023-08-14,2023-08-21,2,1,False,False,,gap_expired,-0.467960334,96.21,Technology,14.82
3511,ON,2024-03-18,2024-05-14,2,1,False,False,,gap_expired,-0.516801803,73.16,Technology,14.33
3512,ONON,2021-10-19,2021-10-19,1,1,False,False,,gap_expired,-0.127389537,30.31,Consumer Cyclical,15.7
3513,ONON,2022-08-16,2022-08-16,1,1,False,False,,gap_expired,0.20932991,24.19,Consumer Cyclical,19.69
3514,ONON,2022-11-02,2022-12-09,2,1,False,False,,gap_expired,0.500019825,16.59,Consumer Cyclical,25.86
3515,ONON,2023-03-22,2023-07-05,9,4,False,False,,gap_expired,-0.106722501,28.17,Consumer Cyclical,22.26
3516,ONON,2023-10-04,2024-03-04,5,4,False,True,,gap_expired,0.659891864,25.0,Consumer Cyclical,18.58
3517,ONON,2024-05-16,2024-05-16,1,1,False,True,,gap_expired,0.493888931,36.73,Consumer Cyclical,12.42
3518,ONON,2024-08-13,2024-09-12,3,2,False,True,,gap_expired,-0.105700131,41.33,Consumer Cyclical,18.12
3519,OPEN,2021-01-05,2021-02-01,2,1,False,False,,gap_expired,-0.802692477,26.004,Real Estate,25.34
3520,OPK,2018-05-31,2018-05-31,1,1,False,False,,gap_expired,0.432093023,3.92,Healthcare,15.43
3521,OPK,2020-08-13,2020-08-24,2,1,False,True,,gap_expired,-0.61308285,4.95,Healthcare,22.13
3522,OPY,2022-01-04,2022-01-04,1,1,False,False,,gap_expired,0.151923542,43.827755629,Financial Services,16.91
3523,ORA,2019-03-12,2019-03-12,1,1,False,False,,gap_expired,0.156319381,53.298284098,Utilities,13.77
3524,ORCL,2018-01-03,2018-01-03,1,1,False,False,,gap_expired,0.048850919,42.446846232,Technology,9.15
3525,ORCL,2018-03-16,2018-03-16,1,1,False,False,,gap_expired,-0.029766018,46.554610417,Technology,15.8
3526,ORCL,2018-12-14,2018-12-14,1,1,False,True,,gap_expired,-0.098725508,41.718414313,Technology,21.63
3527,ORCL,2019-12-16,2020-02-05,2,1,False,True,,gap_expired,0.006014238,49.257744505,Technology,12.14
3528,ORCL,2020-08-19,2020-09-21,2,1,False,True,,gap_expired,0.283773115,51.497002636,Technology,22.54
3529,ORCL,2020-12-07,2020-12-07,1,1,False,True,,gap_expired,0.236118036,54.867995057,Technology,21.3
3530,ORCL,2021-03-02,2021-03-02,1,1,False,False,,gap_expired,0.049480595,61.856469534,Technology,24.1
3531,ORCL,2021-05-19,2021-07-13,2,2,False,True,,gap_expired,-0.096418726,74.033176138,Technology,22.18
3532,ORCL,2021-12-10,2022-01-07,2,2,True,False,2021-12-10,gap_expired,-0.067837137,96.750005747,Technology,18.69
3533,ORCL,2022-11-15,2022-12-21,3,1,False,False,,gap_expired,0.326326425,76.017394729,Technology,24.54
3534,ORCL,2023-06-07,2024-12-10,16,10,True,True,2023-12-08,gap_expired,-0.078673071,102.343577614,Technology,13.94
3535,ORGN,2021-11-01,2021-12-17,2,2,False,False,,gap_expired,-0.069728239,7.0,Basic Materials,16.41
3536,ORGN,2023-01-27,2023-02-03,2,1,False,False,,gap_expired,-1.117198049,5.91,Basic Materials,18.51
3537,ORI,2020-06-17,2020-06-17,1,1,False,False,,gap_expired,0.267096104,10.332716915,Financial Services,33.47
3538,ORI,2021-04-15,2021-04-15,1,1,False,True,,gap_expired,0.047047568,16.259430587,Financial Services,16.57
3539,ORI,2021-09-29,2021-09-29,1,1,False,False,,gap_expired,0.135892273,17.341091567,Financial Services,22.56
3540,ORMP,2021-08-05,2021-08-05,1,1,False,False,,gap_expired,-0.47415265,17.274607713,Healthcare,17.28
3541,OSCR,2024-11-21,2024-11-21,1,1,False,False,,gap_expired,-0.044040686,16.29,Healthcare,16.87
3542,OSK,2018-06-08,2018-06-08,1,1,False,True,,gap_expired,0.004410278,66.948516227,Industrials,12.18
3543,OSK,2022-06-24,2022-06-24,1,1,False,False,,gap_expired,-0.143734772,80.26856826,Industrials,27.23
3544,OSK,2022-12-15,2022-12-15,1,1,False,False,,gap_expired,0.077624964,78.852435952,Industrials,22.83
3545,OTIS,2020-07-28,2020-07-28,1,1,False,True,,gap_expired,0.087627106,55.937009751,Industrials,25.44
3546,OTIS,2020-10-20,2020-10-20,1,1,False,False,,gap_expired,0.004455933,59.143879475,Industrials,29.35
3547,OTIS,2021-02-01,2021-02-01,1,1,False,False,,gap_expired,0.090607344,60.060552268,Industrials,30.24
3548,OTIS,2021-07-26,2021-07-26,1,1,False,False,,gap_expired,-0.055135391,82.705355261,Industrials,17.58
3549,OTIS,2021-10-26,2021-10-26,1,1,False,False,,gap_expired,0.034574835,75.142809762,Industrials,15.98
3550,OTIS,2022-04-25,2022-04-25,1,1,False,False,,gap_expired,0.203029316,68.744354526,Industrials,27.02
3551,OTIS,2023-02-01,2023-02-01,1,1,False,True,,gap_expired,-0.124701389,80.956487523,Industrials,17.87
3552,OTIS,2024-02-09,2024-02-09,1,1,False,True,,gap_expired,-0.13699358,87.520971195,Industrials,12.93
3553,OTTR,2022-01-04,2022-01-04,1,1,False,False,,gap_expired,0.075670131,61.729585846,Industrials,16.91
3554,OTTR,2023-05-11,2023-05-11,1,1,False,False,,gap_expired,-0.074910735,72.78716875,Industrials,16.93
3555,OTTR,2024-02-06,2024-02-06,1,1,False,False,,gap_expired,-0.380384454,89.856262587,Industrials,13.06
3556,OUT,2019-08-07,2019-08-07,1,1,False,True,,gap_expired,-0.592538267,19.418809431,Real Estate,19.49
3557,OWL,2021-12-23,2021-12-23,1,1,False,False,,gap_expired,-0.098347291,12.83380373,Financial Services,17.96
3558,OWL,2022-04-01,2022-04-01,1,1,False,False,,gap_expired,-0.061162305,10.946475863,Financial Services,19.63
3559,OXY,2018-08-03,2018-08-03,1,1,False,True,,gap_expired,-0.145688442,68.934411288,Energy,11.64
3560,OXY,2019-09-11,2019-09-11,1,1,True,False,2019-09-11,gap_expired,-0.211214768,40.919216899,Energy,14.61
3561,OXY,2021-01-14,2021-01-14,1,1,False,False,,gap_expired,0.266309473,22.09808993,Energy,23.25
3562,OXY,2021-05-07,2021-05-07,1,1,False,False,,gap_expired,0.090822683,26.120134843,Energy,16.69
3563,OXY,2022-07-28,2022-12-12,6,3,True,True,2022-07-28,gap_expired,-0.149719018,60.650974912,Energy,22.33
3564,OXY,2023-11-03,2023-11-03,1,1,False,False,,gap_expired,-0.551703834,60.754776187,Energy,14.91
3565,OZK,2018-05-10,2018-05-10,1,1,False,True,,gap_expired,-0.38761592,36.872180411,Financial Services,13.23
3566,PAA,2022-03-21,2022-04-26,2,1,False,False,,gap_expired,0.251551609,7.94990336,Energy,23.53
3567,PAAS,2018-06-05,2018-06-05,1,1,False,False,,gap_expired,-0.410158737,15.881214426,Basic Materials,12.4
3568,PAAS,2024-01-16,2024-01-16,1,1,False,False,,gap_expired,0.247458643,13.780125546,Basic Materials,13.84
3569,PAAS,2024-06-11,2024-06-11,1,1,False,False,,gap_expired,0.290595954,20.261899156,Basic Materials,12.85
3570,PACK,2020-01-22,2020-01-22,1,1,False,False,,gap_expired,0.142257799,20.3,Consumer Cyclical,12.91
3571,PAG,2020-05-18,2020-05-18,1,1,False,False,,gap_expired,1.049277123,30.905263516,Consumer Cyclical,29.3
3572,PAG,2023-04-18,2023-04-18,1,1,False,True,,gap_expired,-0.157419195,132.46550102,Consumer Cyclical,16.83
3573,PAG,2023-12-01,2023-12-01,1,1,False,False,,gap_expired,-0.249421212,145.480906186,Consumer Cyclical,12.63
3574,PANW,2018-01-18,2018-01-18,1,1,False,False,,gap_expired,0.331915214,26.243300052,Technology,12.22
3575,PANW,2018-06-05,2018-08-13,3,2,False,False,,gap_expired,-0.103108892,33.943333468,Technology,12.4
3576,PANW,2018-10-22,2019-02-11,6,2,False,True,,gap_expired,0.032060628,31.761601191,Technology,19.64
3577,PANW,2019-04-26,2019-05-16,2,1,True,False,2019-04-26,gap_expired,-0.203320162,40.829966748,Technology,12.73
3578,PANW,2019-12-04,2019-12-11,2,1,False,True,,gap_expired,0.132736663,37.841666331,Technology,14.8
3579,PANW,2020-05-21,2024-12-06,92,34,True,True,2020-09-05,gap_expired,0.073022931,40.000000347,Technology,29.53
3580,PAR,2021-04-14,2021-04-14,1,1,False,False,,gap_expired,-0.60998049,78.45,Technology,16.99
3581,PARAX,2018-10-08,2018-12-03,3,1,False,False,,gap_expired,-0.063615216,47.99523177,Communication Services,15.69
3582,PARAX,2019-04-12,2020-03-17,9,6,True,False,2019-04-12,gap_expired,-0.29029861,43.880937902,Communication Services,12.01
3583,PARAX,2020-11-09,2020-11-16,2,1,True,True,2020-11-09,gap_expired,-0.09037903,25.919234991,Communication Services,25.75
3584,PARAX,2021-06-14,2021-08-04,2,1,False,False,,gap_expired,-0.274055644,38.365504554,Communication Services,16.39
3585,PARAX,2021-11-16,2022-01-12,2,1,False,False,,gap_expired,-0.310236615,31.885516063,Communication Services,16.37
3586,PARAX,2022-04-20,2022-04-20,1,1,False,False,,gap_expired,-0.233190028,30.986006668,Communication Services,20.32
3587,PARAX,2022-08-18,2022-08-18,1,1,False,False,,gap_expired,-0.459412124,23.887966806,Communication Services,19.56
3588,PARAX,2023-02-23,2023-02-23,1,1,False,False,,gap_expired,-0.793735778,21.567776907,Communication Services,21.14
